"","logFC","logCPM","LR","PValue","FDR"
"Bra037350",0.779348830067688,3.21766513509867,9.03476999454587,0.00264892380772661,0.00643138042174981
"Bra023252",-0.551118122487179,8.16159732950241,9.03386108005756,0.00265024118078217,0.00643392894332511
"Bra020966",-0.609418345233684,3.17288278579887,9.03330695948948,0.0026510446448301,0.00643522947114903
"Bra040360",1.12715044457647,1.1952791518459,9.0304205132245,0.00265523393662177,0.00644474777143685
"Bra039680",-1.10497814568906,2.72016016877501,9.03012249602182,0.00265566685144243,0.00644514764289279
"Bra012368",-0.470539279318374,5.5166889471531,9.02886211178931,0.00265749854167378,0.006448941836691
"Bra005184",1.15957590688947,2.02064845860492,9.0270374451001,0.00266015256463245,0.00645473061467706
"Bra017749",0.679407018234678,6.20066937850567,9.02445349598227,0.00266391558694783,0.00646320888519121
"Bra026920",0.845287889433016,2.50741526426672,9.02234548157559,0.0026669895048922,0.00647001370350047
"Bra000516",-0.692372012630397,3.02510216243062,9.0215387889729,0.00266816678087086,0.00647221643232239
"Bra013296",-1.18510281277916,1.87315719155609,9.01799327138841,0.00267334731855826,0.0064841285149086
"Bra025270",-0.772733736795234,2.95334886124209,9.01692462722971,0.00267491077134288,0.00648726594131734
"Bra004517",-1.03889318785297,2.04117087441924,9.0167232678506,0.00267520546900598,0.00648732602583893
"Bra024531",-0.520871829260335,4.93428663217987,9.01561014503423,0.00267683516450807,0.00649062311781547
"Bra010665",-0.5771337340883,4.83397881406005,9.01077780493693,0.00268392176790708,0.00650714978007453
"Bra009326",-0.57722130881941,4.39047516275316,9.00801987967385,0.00268797478648359,0.00651631894475959
"Bra017897",-0.488137149956654,4.97612165450399,9.00257330004418,0.00269599728736271,0.00653510830100609
"Bra039301",-0.770455431382471,10.5792569285937,8.99627238895829,0.00270530850490474,0.00655701740690606
"Bra005231",-0.798765874013794,3.36301079769049,8.99584481356921,0.00270594153932369,0.00655789038581279
"Bra010685",-0.553115934448562,4.23892962310542,8.99552372795377,0.00270641701225122,0.00655838137451561
"Bra009890",1.09625869670909,2.34569490789972,8.98817983141282,0.00271731525678674,0.00658412691618234
"Bra035507",1.01269320877737,1.28160012718809,8.98579142582561,0.00272086921256393,0.00659207365471387
"Bra029773",-0.509831885844193,5.59991874652596,8.9827674418922,0.00272537568252768,0.00660232629310254
"Bra007130",-0.522842570266224,5.18672480427128,8.9810606197884,0.00272792260686661,0.00660783026944488
"Bra040039",0.9052597653851,2.31826776761634,8.97941351095639,0.0027303827182729,0.00661312287120537
"Bra019175",0.777877408287239,2.21191731875085,8.97783754514756,0.00273273867972711,0.00661816217538908
"Bra032557",-0.423279692055167,5.47514533803531,8.97425190754785,0.00273810665716106,0.00663049424667092
"Bra025672",-0.639601420925052,3.56238750121193,8.97330048365166,0.00273953280900308,0.00663327942087247
"Bra017675",-1.13648410644078,1.37101790590714,8.97153646560282,0.00274217900757693,0.00663901785716773
"Bra037509",0.709536045957719,5.31508286309354,8.97042085520684,0.0027438538711959,0.00664240370067711
"Bra036497",-0.770703510675194,3.02830197382826,8.96978712965907,0.00274480574464175,0.00664403880216737
"Bra002261",0.574076809799156,7.45870625302828,8.96862585163401,0.0027465508868687,0.006647593556395
"Bra013083",0.807340935346385,2.45396173311081,8.96817911116744,0.00274722253832499,0.00664854964113411
"Bra009154",0.779685226762846,4.8263283371843,8.96755147055326,0.00274816644566587,0.00665016435311454
"Bra038460",1.5829355592412,1.07940741116895,8.96651100964295,0.00274973191803222,0.00665328268579345
"Bra005884",-0.510044080101205,5.81897635088264,8.96536351646358,0.00275145948065465,0.00665679254661302
"Bra009151",-0.48310213828593,4.78377243592858,8.96350752832381,0.0027542560227938,0.00666288769520144
"Bra040682",-0.468674216998947,4.74556354496906,8.96319988386968,0.00275471985015342,0.00666333905782882
"Bra006035",0.457147584753408,6.3590596446505,8.95813849007577,0.00276236217558144,0.00668115251362828
"Bra038448",-0.549766629942866,7.51523399437462,8.9562644044721,0.00276519736290641,0.00668733683035749
"Bra015025",-0.485557514769233,5.38891532649624,8.95472147873658,0.00276753377674984,0.00669231379317896
"Bra007248",-0.659810246995802,6.19596383162655,8.95387362431616,0.00276881851480866,0.00669422248020307
"Bra002222",-0.983158957042168,2.57109909668889,8.95383295448615,0.00276888015626607,0.00669422248020307
"Bra005614",0.568568850902929,4.25073259283342,8.95030237056869,0.00277423662043017,0.00670649798183651
"Bra008554",0.618668658596494,3.48074363450489,8.94861837731326,0.00277679521442859,0.00671180653486814
"Bra011868",1.13809582687985,1.30244667995496,8.94848951364698,0.00277699110355034,0.00671180653486814
"Bra023429",-0.68151956581485,3.50686092990373,8.9429132768343,0.00278548114630525,0.00673164945905484
"Bra027918",0.780525950887698,2.89468118955172,8.94110561710641,0.00278823903366909,0.00673763693295826
"Bra009887",0.463836042095148,4.71705315979277,8.93796232584551,0.00279304125497725,0.00674856273470626
"Bra034276",-0.485759570792875,7.00910194859168,8.93760173192785,0.00279359269575269,0.00674919760311514
"Bra006212",-0.982332322923461,2.00254605288077,8.93742327266614,0.00279386564672516,0.00674919760311514
"Bra020098",0.651419560642596,6.60703008204037,8.93692547466302,0.00279462716502543,0.00675035872203227
"Bra013392",-0.650375653674051,3.85539500869316,8.93527249016315,0.00279715736961026,0.0067557913999812
"Bra013951",0.510943266696308,6.50458616050346,8.93176026565587,0.00280254121714676,0.00676811451094306
"Bra026607",0.742674371486891,2.43846613893901,8.93106663077399,0.00280360572558541,0.00677000502448707
"Bra033231",0.542376771049534,4.58262515236747,8.92886446137616,0.00280698807557993,0.00677723279300608
"Bra007271",-0.653325272159879,3.23535222299212,8.92875072903762,0.00280716287153098,0.00677723279300608
"Bra024669",1.20402103214779,1.51508871042309,8.9282188027705,0.00280798053913332,0.00677852594189737
"Bra005174",-1.13983352938824,4.61820060155753,8.92320067204838,0.00281570623410595,0.00679649328417218
"Bra033767",1.24253992710422,2.03439944978966,8.92230882482626,0.00281708154055962,0.00679913012108956
"Bra035338",0.480066211223307,6.83729967514115,8.92159814306521,0.00281817796240082,0.00680109339776497
"Bra024302",-0.668900348996848,3.52613664135166,8.92124190501637,0.00281872772049604,0.00680173715204837
"Bra028504",0.483201164219771,4.89896187368375,8.92059922601734,0.00281971979903083,0.00680344801223843
"Bra037915",1.04038780330455,2.169343812175,8.92025515253867,0.00282025107758602,0.00680373790257519
"Bra006861",0.460479472600115,5.46942954318045,8.92015475342521,0.00282040612146778,0.00680373790257519
"Bra020738",-0.921201134260402,3.78298996471563,8.9197448357393,0.00282103923709131,0.00680441859226108
"Bra037289",0.833195604531766,3.95867771570031,8.91960546601058,0.00282125452575025,0.00680441859226108
"Bra101520",0.573412081856028,3.89918933144454,8.91909400352743,0.00282204474038307,0.00680522172163299
"Bra040958",-1.20488569696933,2.459593873107,8.91886995520373,0.00282239096806887,0.00680522172163299
"Bra013098",-0.522895559187507,4.41456433583013,8.91884018929548,0.002822436969345,0.00680522172163299
"Bra004716",-1.7765153000597,1.11155446701694,8.91723569009327,0.00282491774559165,0.00681051992151165
"Bra021570_Bra021572",-0.50696050760956,4.40096469810401,8.91486209479866,0.00282859171158834,0.0068181629198062
"Bra033875",0.47494924211656,6.56523525175035,8.91482101388288,0.00282865534132428,0.0068181629198062
"Bra009051",0.407645718346194,5.47366891761227,8.91423004921265,0.00282957084026428,0.00681968567738787
"Bra012393",0.465731416825433,6.40545655458759,8.91187362697073,0.00283322430886799,0.00682780638116246
"Bra027646",0.438025437395346,5.78811451331654,8.91101911918531,0.00283455034696694,0.00683031712843427
"Bra028450",-0.518034272010527,4.38425278049714,8.90898764677641,0.00283770534746127,0.00683723411738188
"Bra038291",-0.506977027379558,4.76218870191261,8.90791433072284,0.00283937371237029,0.006840568143856
"Bra015502",-0.596741903784072,4.47531426342471,8.90664203879108,0.00284135265615698,0.0068446496680442
"Bra039845",-0.676104842446956,4.15254884427625,8.90427705377909,0.00284503491533273,0.00685283314843724
"Bra038445",1.85436709142187,1.41167425374681,8.90312309379043,0.00284683337895551,0.00685647794666968
"Bra025349",0.49794532291641,5.25497617119974,8.90175002318299,0.00284897483402611,0.0068609480121226
"Bra006858",-0.577122855666576,3.55101502327472,8.90041157994449,0.00285106385848508,0.00686480501200359
"Bra029190",0.842950408319837,3.30571665058849,8.90035788838098,0.00285114769201214,0.00686480501200359
"Bra003452",0.843948217290535,3.11154129076919,8.89912455682379,0.00285307409426432,0.00686875516193015
"Bra000509",-0.538113889565809,4.18513456120582,8.89891199076838,0.00285340624534122,0.00686886675686408
"Bra038716",0.537231275888391,6.67635680641017,8.89717823739269,0.00285611683735611,0.00687470326179438
"Bra016757",-1.01524307867833,7.08266541380318,8.89668161921926,0.00285689374394297,0.00687588466272033
"Bra004185",0.590755641347777,3.19892580895634,8.89546606839207,0.00285879625030341,0.00687977461497868
"Bra036922",0.462923216167545,4.75116173380642,8.89388433356217,0.00286127381230718,0.00688504753754413
"Bra007451",0.604226757729133,3.09235452937092,8.89231179952805,0.00286373912427598,0.00689028993020812
"Bra014871",0.434405039938149,6.03128050204889,8.88580660246375,0.0028739604725299,0.00691419079046884
"Bra022280",0.475984221635252,4.36814515385437,8.88501756904493,0.00287520276530906,0.00691648716459192
"Bra008367",1.06018162219278,1.55422590902117,8.88283146745288,0.00287864752004369,0.00692408071424441
"Bra039914",0.530871785267337,6.40800224357151,8.88078088800533,0.00288188253533714,0.00693116830324155
"Bra014713",0.531343992348605,7.92777695017991,8.88036265064594,0.00288254280412638,0.00693206261300515
"Bra029457",0.85233365412712,2.70388949666743,8.87872080056492,0.00288513626868316,0.00693760531080851
"Bra036406",-0.562152496445697,4.28772316710092,8.87700283203034,0.00288785250716995,0.00694342045935092
"Bra026761",-0.767686367236848,2.42913370621062,8.87682589241968,0.00288813240959187,0.00694342045935092
"Bra016401",0.440608117304195,5.890450090653,8.87526413431599,0.00289060416455372,0.00694827868095395
"Bra004626",0.512505438222778,4.54412317728341,8.87518377669134,0.00289073140263205,0.00694827868095395
"Bra032058",1.21079575634027,2.6830388616108,8.87485323743543,0.00289125483755594,0.00694884187658194
"Bra028148",0.459042597906509,6.48495153925414,8.87416572513756,0.00289234387575171,0.00695076419456221
"Bra009669",0.55976871774019,3.95401959143442,8.87323466671166,0.00289381936182646,0.00695361473126745
"Bra007987",0.740569527694679,2.21726538693493,8.87294985372772,0.00289427086920142,0.00695400440571697
"Bra004192",-0.503621504349908,5.15882350285627,8.87269227814717,0.00289467925936944,0.0069542904158022
"Bra027970",-0.880177656190881,2.76948105256541,8.86340571117414,0.0029094424198335,0.00698905938213678
"Bra102675",0.497569464187514,4.93421544676657,8.85862962392026,0.00291706487903914,0.00700666972844561
"Bra037467",0.687404842411626,2.77908972983438,8.85819561243201,0.00291775854994614,0.0070072868750027
"Bra033400",-0.786452313927554,2.93455364526689,8.85810404081474,0.0029179049282278,0.0070072868750027
"Bra005599",-1.07365668571814,2.4973365841649,8.85670396164409,0.00292014389992493,0.0070119630823055
"Bra003531",-0.578599678783653,4.21020804210544,8.85649842917268,0.00292047272918261,0.00701205210521227
"Bra032891",-0.695086575112966,3.74660154094445,8.85240489228098,0.00292702977602805,0.00702709356078896
"Bra001884",0.784718808736594,3.41628524133274,8.8520594184754,0.00292758384139459,0.00702772173832177
"Bra011670",-0.839066837088352,5.1809105101882,8.85061383009375,0.00292990340866076,0.00703258748864005
"Bra036772",-0.649764076411775,3.71606142145846,8.8444739682586,0.0029397761502488,0.00705517007684522
"Bra010271",0.558888685835753,3.85122746211723,8.8443978096357,0.00293989882331717,0.00705517007684522
"Bra006503",-0.554960902212404,4.69338942155158,8.84307201977799,0.00294203518250893,0.00705959201042527
"Bra005392",-0.686555345050518,2.9554062532726,8.8424730638414,0.00294300084876283,0.00706120419278884
"Bra019214",0.541821014289553,6.98182201239503,8.84188910110136,0.00294394265221286,0.00706275880448031
"Bra038506",0.866888360728412,1.86230824555296,8.84044755920532,0.00294626885304806,0.00706728061597769
"Bra008792",-1.18456267029743,2.84262916376096,8.84035667873265,0.00294641556844871,0.00706728061597769
"Bra030672",-2.0313219641819,0.813583898805083,8.83705947751882,0.0029517435180877,0.00707935372854204
"Bra035062",0.724851110236531,3.44638153920212,8.83551904331497,0.00295423605981353,0.0070846247716582
"Bra014860",1.00629359946663,1.89706570874556,8.83310590401827,0.00295814500457703,0.00709329113439134
"Bra011430",0.506556726064874,5.85903116637102,8.82815244005931,0.00296618538558893,0.00711186148815286
"Bra039147",-0.887941636973054,2.13789930377672,8.82636439321122,0.00296909316359214,0.00711812320137392
"Bra031758",-1.57801862222371,3.00789344958387,8.81960197929446,0.00298011662270606,0.00714355959386716
"Bra009473",-0.604278306406396,3.10748937086872,8.81949118169273,0.0029802975804155,0.00714355959386716
"Bra010942",0.993941021146551,2.02630528017856,8.81686050774043,0.00298459735014282,0.00715315244448868
"Bra028024",-0.481949963161976,4.64006602433115,8.81496082922291,0.00298770624424848,0.00715988950785401
"Bra012615",-0.772437522461931,2.52658805986898,8.81437218583032,0.00298867024836031,0.007161485618055
"Bra022802_Bra022803",-1.24527631776904,7.70640549070868,8.80810139817984,0.00299895936736441,0.00718542412872458
"Bra015363",0.475249192939609,5.72627850867269,8.80597392577562,0.00300245829669714,0.00719309038106251
"Bra007317",0.489914428941219,6.11308938141818,8.80422355344538,0.00300534014097616,0.00719927688111443
"Bra003343",-0.408605308182137,6.03905087796633,8.8016247505711,0.00300962404044955,0.00720882042935664
"Bra017499",0.651395797617273,3.08733994119814,8.80133167831945,0.00301010753351279,0.00720926003591893
"Bra034651",1.2162950261274,2.41666770028922,8.80101109140821,0.0030106365089805,0.00720980847517312
"Bra022547",0.42376641821212,5.44688001755388,8.79718816366244,0.00301695170615687,0.00722421214563855
"Bra101962",1.06469332584166,1.29102012385676,8.79574037088569,0.00301934686580378,0.00722922719393584
"Bra004661",-0.780072622985577,3.4582308607173,8.79447049603049,0.00302144927668248,0.00723319448940043
"Bra013431",0.476635992884156,6.66913931228407,8.79437601868787,0.00302160575324874,0.00723319448940043
"Bra004983",-0.762909706288034,7.20563772369701,8.79309130842378,0.00302373435106604,0.00723756123727533
"Bra006298",-1.10102028276701,1.33648344504548,8.79291161441715,0.00302403220207701,0.00723756123727533
"Bra026523",0.981601479064769,1.95255456259876,8.79160330889315,0.00302620167684136,0.00724203237092556
"Bra039452",-0.60120275177626,7.49186019426864,8.79142098466992,0.00302650413829934,0.00724203509158565
"Bra024825",-1.24030711605071,0.937896804570197,8.78775133304488,0.00303259833380461,0.00725589530658636
"Bra017428",-0.549266110588115,3.93845387825556,8.78616091843121,0.00303524340843386,0.00726150110275726
"Bra018958",0.457719384160378,6.65162225576736,8.78511574096806,0.00303698295606508,0.00726493962039099
"Bra032088",0.71063242405716,3.9661921781267,8.78470011782789,0.00303767498246109,0.00726587186788117
"Bra025273",0.549839076246774,3.64704339610206,8.78434765517475,0.00303826197006992,0.00726655271058418
"Bra010730",0.597346179521186,5.33907632226048,8.77820548821575,0.00304850959194292,0.00729033627191602
"Bra029465",-1.19018330330513,1.13253198136849,8.77499852894182,0.00305387404508281,0.00730243844388819
"Bra017045",-1.07028840955688,1.66673299301169,8.77257600031714,0.00305793269665603,0.00731141607952955
"Bra018702",-0.993638375308069,2.80445861990177,8.76875172639122,0.00306435095877322,0.007326033118786
"Bra000301",-0.61065721059345,4.47729613620876,8.76792725217063,0.00306573646264752,0.00732838468780316
"Bra021123",0.449297378995731,5.33229202733493,8.7678035391211,0.00306594441357497,0.00732838468780316
"Bra034857",-0.523540817869173,3.75554605770382,8.76174302719802,0.00307614917620036,0.0073520454754176
"Bra039440",-0.739168249623125,3.15712301014015,8.76121469098006,0.00307704042874092,0.00735344433373365
"Bra004554",0.702140027310509,3.07221208344626,8.75834089965561,0.00308189283571287,0.00736333954621267
"Bra002125",1.14776728349434,2.78900498286089,8.75831265058247,0.00308194057294144,0.00736333954621267
"Bra025677",-0.872071522154169,2.62124262530381,8.7582182017557,0.00308210018452606,0.00736333954621267
"Bra002559",-0.655813032375844,4.39523916241553,8.75544816615662,0.00308678507839203,0.00737379908300111
"Bra101760",0.593734998763672,4.84211976828561,8.75450983083014,0.00308837370213627,0.00737686081863874
"Bra032348",-0.499482455327786,4.67297808022406,8.75304288582166,0.00309085893909903,0.00738206337496831
"Bra000882",0.597762831634683,3.64220002728032,8.75168521829827,0.00309316085319962,0.00738682710113271
"Bra035732",-1.61458827518059,3.58144966238682,8.74952644499723,0.00309682462281796,0.00739380077240649
"Bra027685",0.480707532803586,6.38035397771175,8.74949078220204,0.00309688518506197,0.00739380077240649
"Bra040626",-0.658308673312027,5.56010628061746,8.74942086180073,0.00309700392676276,0.00739380077240649
"Bra036490",0.83997632373738,7.90701790420673,8.74564291317284,0.00310342667670901,0.0074083985645634
"Bra021302",0.905410358700114,2.01288927057641,8.74442031192609,0.00310550807277869,0.00741263094857117
"Bra036142",-0.832133914564693,9.16973125456751,8.74399795689203,0.00310622743327674,0.00741361173102017
"Bra006626",0.505143497515055,7.0095225239178,8.74305754317357,0.00310782976618897,0.00741669949365363
"Bra004717",0.732407050047005,2.52182067304016,8.7427343902297,0.00310838056727844,0.00741727745770156
"Bra016550",-0.873247834963165,2.45247584928584,8.74008595114026,0.00311289846344216,0.007427320725739
"Bra004572",-1.12388484882835,1.30357315512726,8.73796579064908,0.00311651999238075,0.00743522349581885
"Bra008694",0.886900380214438,2.11575431814547,8.73603542690699,0.00311982104524606,0.00744236019865448
"Bra018082",-0.450615068395848,6.25005690129893,8.73560593443486,0.00312055598951807,0.00744329358000957
"Bra028445",-0.447793533164691,6.34678523387407,8.73544483112792,0.00312083171364552,0.00744329358000957
"Bra009600",0.602501825399155,3.37560618074967,8.73519866394087,0.00312125307020567,0.00744355986200864
"Bra034471",1.06752842615982,1.88276499274312,8.73450352927865,0.00312244322224359,0.00744565933162045
"Bra031706",-0.565902045191107,3.80194194761563,8.73113643137125,0.00312821461802204,0.0074586815604704
"Bra002537",-0.582970995680931,3.84017323805645,8.72998097948443,0.00313019762474353,0.00746266934957702
"Bra003336",-0.447103799199905,5.47710566581504,8.72805833765378,0.00313350012760926,0.00746980183167634
"Bra036138",1.95027708095704,1.21224690954074,8.72422830165238,0.00314008949753503,0.00748476752789417
"Bra039993",0.593258292115469,4.6261975135707,8.72288718396588,0.00314240014479053,0.00748953243553111
"Bra010934",0.592586242091278,4.81898102618683,8.71829398570586,0.00315032698757447,0.00750768059686315
"Bra017968",-0.948040411565792,1.66085550548399,8.7172339288264,0.00315215929481425,0.00751094842317335
"Bra022758",0.432043270528704,4.97882862108035,8.7171391111835,0.00315232323976656,0.00751094842317335
"Bra038129",0.534239401227004,6.5254138662451,8.7169077076073,0.00315272338573328,0.00751104669791802
"Bra039235",-0.713520687221747,6.84575378308841,8.71675381896196,0.00315298952048327,0.00751104669791802
"Bra023564",-0.573418777412756,4.57181014635282,8.71512826576497,0.00315580214382078,0.00751700185575705
"Bra039041",0.793917763224376,4.60659974886104,8.71443944710352,0.00315699474543547,0.00751909738497633
"Bra002955",-0.502398624811553,5.36684930286568,8.713962648196,0.00315782053010577,0.00752031892791935
"Bra015999",1.33098889396393,5.7323701336687,8.71042725577205,0.00316395045107758,0.00753417072636466
"Bra031633",0.539086879635635,4.63213420900194,8.70933471552544,0.00316584722155592,0.00753794057092084
"Bra008171",0.517809989761138,5.39543124899831,8.70591762939534,0.00317178712208014,0.0075513354821272
"Bra039620",0.539846141676181,6.45809574942147,8.70335806961858,0.00317624380702728,0.00756119687580168
"Bra011132",-0.634465134313665,5.64995580577268,8.70263220849308,0.00317750882837275,0.00756299951277382
"Bra008432",0.997036155969434,2.09105769953209,8.70256246583351,0.00317763040193018,0.00756299951277382
"Bra016768",-0.621325070068046,5.48864922551626,8.70233281477249,0.00317803075698692,0.00756320340760705
"Bra019697",-0.523910944838872,3.67955162919365,8.70144940947962,0.00317957129209068,0.00756612043902054
"Bra039076",0.426039945644074,5.58295133575958,8.70034425671923,0.00318149959224001,0.00756995952874928
"Bra004147",-0.648431136546026,3.54576780891123,8.69904931370718,0.00318376055557525,0.00757458930832465
"Bra019464",0.711809093136962,4.14679735372794,8.69746675975953,0.00318652590315811,0.00758041804973789
"Bra026881",0.838891587281408,2.2381151099892,8.69417796047399,0.00319228054546741,0.00759335615892356
"Bra030716",0.663447645899801,8.89236695448481,8.69386689449128,0.00319282538577055,0.00759390057611177
"Bra021100",-0.743967442406958,2.48025567793083,8.69334472433049,0.00319374019308926,0.00759532473784953
"Bra010583",1.14299106998537,1.68627034947053,8.69144762910153,0.0031970660197869,0.0076024819154604
"Bra027869",0.440525674016145,5.29428813831346,8.68734873720032,0.0032042638721899,0.00761884427228057
"Bra026452",0.627508405312842,4.81224695467781,8.68428040056636,0.00320966279575987,0.00763092646486226
"Bra006945",-0.508382634580149,4.57220289818211,8.68348833272372,0.00321105798752474,0.00763348839487336
"Bra005827",-0.876608664751361,3.73423087986467,8.6829128432494,0.00321207207282029,0.00763514392227899
"Bra014101",-0.479647520452544,6.02599024405185,8.68221726452373,0.00321329820499948,0.00763730311105196
"Bra013682",1.41936998722086,2.31714683470714,8.67839132489139,0.00322005089262378,0.00765259598074953
"Bra015380",-0.927254992705474,5.28755635875587,8.67809350415874,0.00322057714335064,0.0076530898816778
"Bra014838",-0.654950342762962,6.69487707425655,8.67545818147641,0.00322523758185966,0.00766340682574543
"Bra016642",-0.524269095172607,4.88491492731949,8.67460363862717,0.00322675026989435,0.00766624317780159
"Bra035107",-2.47209854192723,2.4465715451154,8.67347910061814,0.00322874199462658,0.00767021697132107
"Bra032713",-0.50852234322885,5.75710605859397,8.6719874797622,0.00323138580574565,0.00767573892619994
"Bra023827",-1.339419417001,3.3401466103529,8.671101208425,0.00323295771192289,0.00767871386978504
"Bra002348",0.718463237112602,3.71878581305565,8.66758977113747,0.00323919330037229,0.00769276400999482
"Bra011176",-0.57276876878906,4.73162410186287,8.6666547101998,0.00324085583554871,0.00769595189720163
"Bra016036",0.641913746710473,2.90348456644376,8.66595306917875,0.0032421039203793,0.00769815507038097
"Bra019964",1.60636545227894,3.72973380757845,8.66487874312381,0.00324401588705818,0.00770193399481935
"Bra038084",-0.490570743214535,4.9189416717196,8.66269282074813,0.00324790968846272,0.00771021083722517
"Bra024018",-0.515674626719119,3.97311505830844,8.66256155737553,0.00324814366010256,0.00771021083722517
"Bra037437",-0.816531249442686,3.24429645229676,8.65994105123401,0.0032528181921698,0.00772054438382472
"Bra101419",-0.865414086565754,1.75978059470153,8.65853581258732,0.00325532771169528,0.00772573775282752
"Bra018658",-1.15791857491833,1.42374042018457,8.65608172652396,0.0032597150156396,0.0077353861261732
"Bra028028",0.616568906668533,6.34513826583321,8.65419577899146,0.00326309071044314,0.00774263225735912
"Bra023780",0.462910854799236,5.6195502975431,8.65379009436079,0.00326381731758786,0.00774359184707864
"Bra008489",-1.0274862904984,2.0803655752645,8.65348514889718,0.00326436360269056,0.00774412346531091
"Bra040187",0.625745254842473,4.03120749550541,8.65327479264754,0.00326474049303624,0.00774425315926104
"Bra031739",0.446162800339785,6.51584754018209,8.65051223345236,0.00326969421142848,0.00775523839706623
"Bra030162",-1.07368905665591,1.41265745306924,8.65012790445445,0.00327038398094185,0.00775610899920628
"Bra033505",0.708377916330183,2.41471653154598,8.64896043702329,0.00327248018513298,0.00776031462945102
"Bra030386",1.65392320784863,4.28436495638379,8.64711858929284,0.00327579002555883,0.00776739714623923
"Bra014766",-0.741090841294907,3.73152526971147,8.64681953998289,0.00327632774463442,0.00776790579210257
"Bra013125",-0.461284959565327,4.89537952110144,8.64646465778783,0.00327696597293871,0.0077686526132974
"Bra006674",0.811381030839169,3.9901523681471,8.64267171710009,0.00328379518213922,0.00778407470239019
"Bra012458",0.923457243606057,2.64633210731537,8.64176974543127,0.00328542131453624,0.00778716132875386
"Bra011483",-1.4605727992907,1.13171185584072,8.63996107784254,0.00328868456295939,0.00779412728391341
"Bra039058",-0.926759322842547,4.15909976587733,8.63974133194839,0.0032890812589877,0.0077942988541225
"Bra017546",-0.663029017744448,3.82245357279132,8.63642065431285,0.003295081832434,0.00780774886726991
"Bra040898",0.679608743550471,3.95258903519603,8.6355177519753,0.00329671532973046,0.00781084939222614
"Bra019493",0.567232041500941,8.08075128719211,8.63442967958013,0.00329868492338676,0.0078147455346158
"Bra001416",0.449420542745759,5.70415893740265,8.63391653728581,0.00329961421204077,0.00781617661858741
"Bra008922",-0.886733159738494,3.29822207169093,8.63344361759399,0.003300470894118,0.00781743544586893
"Bra005366",-0.637272625749711,3.56576579851808,8.63238807093992,0.00330238380569289,0.00782119554454306
"Bra011698",0.540588539009268,4.3923651170212,8.63216722801276,0.00330278417021501,0.00782137301674525
"Bra010811",0.941608658081713,2.02922480642336,8.63195719640729,0.00330316498074099,0.00782150415242651
"Bra015160",0.428202589690849,6.4776632206464,8.63033046137578,0.00330611594299695,0.00782772047817837
"Bra028888",-0.588646257308708,4.1015619105502,8.62722417450934,0.00331175831692086,0.0078403072684078
"Bra038147",0.590589195149326,4.73243441150626,8.62364637912174,0.00331826928635631,0.00785494770297326
"Bra008172",0.641393043811944,7.18095189895305,8.62010808626768,0.00332472116430249,0.00786944538731987
"Bra029586",-0.450970019990844,5.19893788762087,8.61887958018061,0.0033269642568955,0.00787397921715672
"Bra027688",0.577288718240554,7.03060651607419,8.61602088071136,0.00333218982702327,0.0078844626342707
"Bra008302",2.26003720569857,2.31448010082981,8.61599597053459,0.00333223539831722,0.0078844626342707
"Bra039891",0.954016905794346,1.53235116390087,8.61591805598893,0.00333237794120503,0.0078844626342707
"Bra038503",0.679656827929604,6.51137275451485,8.61348717261537,0.00333682830151546,0.00789421511946279
"Bra019196",0.476845055482831,6.36931766239636,8.60949068997794,0.00334415803025644,0.00790958515040182
"Bra021709",0.517628774647611,3.79802506792722,8.60941798789195,0.00334429152060544,0.00790958515040182
"Bra041095",-0.479022581820499,4.55395044067237,8.60940661499346,0.00334431240319478,0.00790958515040182
"Bra006169",1.14653044674592,1.24540920993581,8.60854292624463,0.00334589867094861,0.00791255816762559
"Bra035143",-0.55898054702287,5.31171243913807,8.60586203118359,0.003350827328472,0.00792280733266958
"Bra003289",0.591980284967872,3.63177675874146,8.6058269208985,0.00335089192546335,0.00792280733266958
"Bra037665",0.615373759017578,5.28561009275523,8.60372678546168,0.0033547581229619,0.0079311682792904
"Bra022321",-0.705965529009604,2.72608985012344,8.60322949160134,0.003355674268761,0.00793255388761699
"Bra040080",0.479581681835998,4.94345248195603,8.60280131900018,0.00335646327880312,0.00793363871388219
"Bra008276",-0.847129743305992,3.3197448367909,8.59809044397656,0.0033651566494951,0.00795262843822397
"Bra002347",-0.580978511309541,7.37222069809001,8.59808917619005,0.00336515899212523,0.00795262843822397
"Bra039529",0.490008949727733,5.73024840652904,8.59752330278423,0.00336620478486317,0.0079543177464754
"Bra028168",1.10584669121592,2.66751911553724,8.59535709633113,0.00337021121287409,0.00796300199471254
"Bra013200",1.29764579924745,3.39391920618591,8.59410666069579,0.00337252611661132,0.00796768826173562
"Bra039297",0.797113281474927,3.02185662125951,8.59324202234283,0.00337412774754068,0.0079706886459989
"Bra000965",0.469426397240595,6.99448342734052,8.59044419958135,0.00337931565373391,0.00798215945177796
"Bra031806",0.506968099756099,4.17251370026688,8.5888037582388,0.00338236123759987,0.0079885681981599
"Bra020810",-0.417424162182601,5.88921192249952,8.58771773478158,0.00338437904421717,0.00799154104694555
"Bra031338",0.763078761446186,2.6901367448998,8.58760706758216,0.00338458473001587,0.00799154104694555
"Bra003535",-1.09156697671255,1.80067269450959,8.58758945182997,0.00338461747178409,0.00799154104694555
"Bra014379",-1.98773596750656,2.64126240346385,8.58738289209379,0.00338500142099732,0.0079916624903978
